sysnum,title,author,date,place
003821062,"La Sicile. Impressions du présent et du passé, illustrées par l'auteur","VUILLIER, Gaston.",1896,Paris
002386043,Земун од најстарији времена на до данас,"MARKOVIC, Petar St. Mayor of Zeman",1896,У Земуну
001567835,"The Half Hour Library of Travel, Nature and Science for young readers",,1896,London
001762619,Lord Hever. A novel,"HULBURD, Percy.",1896,London
001930129,"История на деветнадесетия вѣкъ, съ образи. Отъ Павла Каролиди. Том I: отъ 1814-1830 година. Прѣвелъ отъ гърцки Д. В. Македонский. [With illustrations.]","KAROLIDES, Paulos.",1896,София
003344033,The Child World. [In verse.] ... Illustrated by C. Robinson,"SETOUN, Gabriel pseud. [i.e. Thomas Nicoll Hepburn.]",1896,"pp. 171. J. Lane: London & New York, 1896"
001745619,A History of Rome to the death of Cæsar,"HOW, Walter Wybergh and LEIGH (Henry Devenish)",1896,London
003537490,The Poems of Sir John Suckling. (Edited by John Gray and decorated by C. Ricketts.),"SUCKLING, John Sir",1896,London
002068503,"A Monk of Fife. Being the chronicle written by Norman Leslie of Pitcullo concerning marvellous deeds that befell in the realm of France in the years of our Redemption, 1429-31. Now first done into the English out of the French by Andrew Lang","Lang, Andrew",1896,London
001352199,Songs for Little People. [With illustrations by H. Stratton.],"GALE, Norman Rowland.",1896,"pp. viii. 110. Constable & Co.: London, 1896"
003581310,Elementary Physical Geography,"TARR, Ralph Stockman.",1896,New York & London
003159008,The Metallurgy of Gold ... Second edition,"ROSE, Thomas Kirke Sir",1896,London
001820978,The Alhambra ... With an introduction by E. R. Pennell. Illustrated with drawings of the places mentioned by J. Pennell,"IRVING, Washington.",1896,London
003253482,"Jeanne d'Arc et la Normandie au XVme siècle. Illustrations, etc","SARRAZIN, Albert Avocat",1896,Rouen
000984310,The Two Scholars. Poem,"DRIVER, F. W.",1896,London
003757808,Baranya multja és jelenje. [With illustrations and a map.],"VÁRADY, Ferencz.",1896,Pécsett
003471595,Shoulder to Shoulder: a story of the stirring times of old,"Stables, Gordon",1896,London
001384296,"[Outlines of Geology ... Second edition revised, etc.]","GEIKIE, James.",1896,London
003344033,The Child World. [In verse.] ... Illustrated by C. Robinson,"SETOUN, Gabriel pseud. [i.e. Thomas Nicoll Hepburn.]",1896,"pp. 171. J. Lane: London & New York, 1896"
003430223,"The Web of an old Weaver, etc","SNOWDEN, James Keighley.",1896,London
000373985,"Sutton-in-Holderness. The manor, the berewic, and the village community. [With illustrations.]","BLASHILL, Thomas.",1896,Hull
000149918,Poetical Works of Autremonde. With The Leaven of Hamelin: a drama of 1990,,1896,"pp. viii. 172. St. Giles' Printing Co.: Edinburgh, 1896"
001598528,Rambles in Galloway. (Second edition.) L.P,"HARPER, Malcolm McLachlan.",1896,Dalbeattie
002293129,"The Student's Lyell. A manual of elementary geology. Edited by J. W. Judd. With ... illustrations, etc","LYELL, Charles Sir, Bart",1896,London
000976404,The Bloom of Faded Years. [A novel.],"DOWNE, Walmer.",1896,Greenock
001511429,"A History of the Deccan ... With portraits, maps, plates and illustrations","GRIBBLE, James Dunning Baker.",1896,London
002368499,The Household of Sir Thos. More. With an introduction by W. H. Hutton and ... illustrations by J. Jellicoe and H. Railton,"MANNING, Anne.",1896,London
002390844,The Novels of Captain Marryat. Edited by R. Brimley Johnson. L.P,"Marryat, Frederick",1896,London
003581310,Elementary Physical Geography,"TARR, Ralph Stockman.",1896,New York & London
001316031,Fredensborg. Det danske Kongehus og dets Slægt. Med Bidrag af danske og fremmede Forfattere og Kunstnere,,1896,Kjøbenhavn
002950470,"Notizie storiche, statuti antichi, documenti e antichità romane di Malesco, comune della Valle Viyezzo nell'Ossola. Studi e ricerche","POLLINI, Giacomo.",1896,Torino
000571275,"The Way about Herefordshire ... Written by C. Caldicott and illustrated by C. Caldicott and A. E. Caldicott. With a comprehensive county gazetteer, edited by A. Baines. (2nd edition.)","CALDICOTT, Charles.",1896,London
002293129,"The Student's Lyell. A manual of elementary geology. Edited by J. W. Judd. With ... illustrations, etc","LYELL, Charles Sir, Bart",1896,London
000603810,Les Députés du Pas-de-Calais à la Convention,"CARDEVACQUE, Adolphe de.",1896,Abbeville
000115982,"[Old Caleb's Will: or, the Fortunes of the Cardew family.]","ARMSTRONG, Frances Charlotte.",1896,London
002784658,Notes in Japan ... With illustrations by the author,"PARSONS, Alfred William.",1896,London
000571275,"The Way about Herefordshire ... Written by C. Caldicott and illustrated by C. Caldicott and A. E. Caldicott. With a comprehensive county gazetteer, edited by A. Baines. (2nd edition.)","CALDICOTT, Charles.",1896,London
000209482,"[Sonnets. By E. B. B. [i.e. Elizabeth Barrett Browning.] [Purporting to be the first edition of “Sonnets from the Portuguese,” first published in the 1850 edition of “Poems.”]]","Browning, Elizabeth Barrett",1896,Boston
003257008,A Noble Wife. A novel,"SAUNDERS, John Novelist",1896,London
001656304,"[The Bravest of the Brave: or, With Peterborough in Spain. ... With ... illustrations, etc.]","Henty, G. A. (George Alfred)",1896,Glasgow; W. Briggs
000433665,"Le Grand siècle. Louis XIV. Les arts, les idées, etc. [With plates.]","BOURGEOIS, Émile.",1896,Paris
003954016,"Gray Days and Gold ... New edition, revised, with illustrations","WINTER, William Poet",1896,New York
001644661,"Kulturgeschichte ... Vierte Auflage. Neu bearbeitet von M. von Brandt [and others], etc","HELLWALD, Friedrich Anton Heller von Baron",1896,Leipzig
002631042,"Under a Border Tower: sketches and memories of Ford Castle, Northumberland, and its surroundings, with a memoir of its ... châtelaine, Louisa Marchioness of Waterford, with illustrations including the cartoons at Ford","NEVILLE, Hastings Mackelcan.",1896,Newcastle-on-Tyne
000433881,"Recherches sur Fontainebleau. Précédées d'un portrait de l'auteur et d'un manuscrit inédit de N. de Fer, 1699. [Articles reprinted from the “Abeille de Fontainebleau,” edited by Maurice Bourges.]","BOURGES, Ernest.",1896,Fontainebleau
003775837,"У Болгаръ и заграницей, 1881-1893 ... Продолженіе очерковъ “Дома и на Войнѣ” ... Изданіе второе","VERESHCHAGIN, Aleksandr Vasil'evich.",1896,С.-Петербургъ
000115478,"Songs of Love and Death, etc","ARMOUR, afterwards MACDOUGALL, Margaret.",1896,London
003829292,La France aux colonies,"WAHL, Maurice.",1896,Paris
000108005,By a Winding Path. [A novel.],"ARGALL, Annie E.",1896,London
002512059,"Country Stories, etc","MITFORD, Mary Russell.",1896,London
001820978,The Alhambra ... With an introduction by E. R. Pennell. Illustrated with drawings of the places mentioned by J. Pennell,"IRVING, Washington.",1896,London
002893249,Napoléon et son temps ... Ouvrage illustré ... Neuvième mille,"PEYRE, Roger.",1896,Paris
003743042,"Badauderies parisiennes. Les Rassemblements: physiologies de la rue ... [Edited with a] prologue par O. Uzanne, etc","UZANNE, Octave.",1896,Paris
001644661,"Kulturgeschichte ... Vierte Auflage. Neu bearbeitet von M. von Brandt [and others], etc","HELLWALD, Friedrich Anton Heller von Baron",1896,Leipzig
003977681,"In a Silent World. [A novel.] By the author of “Views of English Society,” etc",,1896,London
003973034,"Crystallography for Beginners. With an appendix on the use of the blowpipe and the determination of common minerals, etc. [With 3 tables of diagrams.]","WOODWARD, Charles Josiah.",1896,London
003779713,Dictionnaire topographique du département de la Savoie,"VERNIER, Jules Joseph.",1896,Chambéry
000433666,The Century of Louis XIV. Its arts-its ideas. From the French ... by Mrs. Cashel Hoey. [With plates.],"BOURGEOIS, Émile.",1896,London
002903060,"A Treatise on Ore Deposits ... Second edition, rewritten and greatly enlarged by H. Louis, etc","PHILLIPS, John Arthur.",1896,London
003537490,The Poems of Sir John Suckling. (Edited by John Gray and decorated by C. Ricketts.),"SUCKLING, John Sir",1896,London
002293129,"The Student's Lyell. A manual of elementary geology. Edited by J. W. Judd. With ... illustrations, etc","LYELL, Charles Sir, Bart",1896,London
000209253,Battles and Battlefields in England ... Illustrated by the author. With an introduction by H. D. Traill,"BARRETT, Charles Raymond Booth.",1896,London
001554950,"Schleswig-Holstein meerumschlungen in Wort und Bild ... Herausgegeben von H. Haas, H. Krumm und F. Stoltenberg, etc","HAAS, Hippolyt J.",1896,Kiel
003581310,Elementary Physical Geography,"TARR, Ralph Stockman.",1896,New York & London
003743042,"Badauderies parisiennes. Les Rassemblements: physiologies de la rue ... [Edited with a] prologue par O. Uzanne, etc","UZANNE, Octave.",1896,Paris
000571275,"The Way about Herefordshire ... Written by C. Caldicott and illustrated by C. Caldicott and A. E. Caldicott. With a comprehensive county gazetteer, edited by A. Baines. (2nd edition.)","CALDICOTT, Charles.",1896,London
002293129,"The Student's Lyell. A manual of elementary geology. Edited by J. W. Judd. With ... illustrations, etc","LYELL, Charles Sir, Bart",1896,London
002433861,Maxwell's Guide Book to the Stewartry of Kirkcudbright. Sixth edition,"MAXWELL, John H. Editor of the “Kirkcudbrighshire Advertiser.”",1896,Castle-Douglas
002491871,"Personal Recollections and Observations of General Nelson A. Miles, embracing a brief view of the civil war ... and the story of his Indian campaigns ... Copiously illustrated ... by F. Remington, etc","MILES, Nelson Appleton.",1896,Chicago
001567835,"The Half Hour Library of Travel, Nature and Science for young readers",,1896,London
000433666,The Century of Louis XIV. Its arts-its ideas. From the French ... by Mrs. Cashel Hoey. [With plates.],"BOURGEOIS, Émile.",1896,London
000034575,Sedbergh School Songs. Written and illustrated by R. St. J. Ainslie,"AINSLIE, Ralph St. John.",1896,Leeds
001308646,Nama und Damara. Deutsch Süd-West-Afrika,"FRANÇOIS, Hugo von.",1896,Magdeburg
001514854,Saunterings in Florence. A new artistic and practical hand-book for English and American tourists. With one hundred illustrations and maps,"GRIFI, Elvira.",1896,Florence
003064031,Un hiver à Paris sous le Consulat 1802-1803 d'après les lettres de J. F. Reichardt par A. Laquiante,"REICHARDT, Johann Friedrich.",1896,Paris
003757808,Baranya multja és jelenje. [With illustrations and a map.],"VÁRADY, Ferencz.",1896,Pécsett
001492267,La Cartographie de Madagascar,"GRAVIER, Gabriel.",1896,Paris
003743042,"Badauderies parisiennes. Les Rassemblements: physiologies de la rue ... [Edited with a] prologue par O. Uzanne, etc","UZANNE, Octave.",1896,Paris
003581310,Elementary Physical Geography,"TARR, Ralph Stockman.",1896,New York & London
003253482,"Jeanne d'Arc et la Normandie au XVme siècle. Illustrations, etc","SARRAZIN, Albert Avocat",1896,Rouen
000785171,"Centenaire de Marco Polo. Conférence, etc. [With “Marco Polo. Bibliographie.”]","CORDIER, Henri.",1896,Paris
002595787,Histoire de la Nation suisse,"MUYDEN, Berthold van.",1896,Lausanne
002581303,Onze Gouden Eeuw. De Republiek der Vereenigde Nederlanden in haar bloeitijd ... Geïllustreerd onder toezicht van J. H. W. Unger,"MULLER, Pieter Lodewijk.",1896,Leiden
002293129,"The Student's Lyell. A manual of elementary geology. Edited by J. W. Judd. With ... illustrations, etc","LYELL, Charles Sir, Bart",1896,London
001495840,The Official Guide to the Great Western Railway ... Abridged and popular edition. Illustrated,,1896,London
001308646,Nama und Damara. Deutsch Süd-West-Afrika,"FRANÇOIS, Hugo von.",1896,Magdeburg
002816248,Concise Navigating Directions for the River Thames ... Second edition. Illustrated by nineteen charts,"PENNEY, Stephen.",1896,London
002462923,The Works of George Meredith,"Meredith, George",1896,London
001704007,"Genom Sveriges Bygder. Skildringar af vårt land och folk ... Tredje upplagan, genomsedd och tillökad af J. P. Velander. Med 545 illustrationer","HOFBERG, Johan Herman.",1896,Stockholm
000492169,[A History of Nottinghamshire.],"Brown, Cornelius.",1896,London
000495563,[The Story of Africa and its Explorers. [With plates and maps.]],"BROWN, Robert M.A., Ph.D",1896,London
001384296,"[Outlines of Geology ... Second edition revised, etc.]","GEIKIE, James.",1896,London
003888358,Living Statuary; how it may be successfully produced by amateurs. Illustrated,"WENDLANDT, O. J.",1896,Manchester
001554950,"Schleswig-Holstein meerumschlungen in Wort und Bild ... Herausgegeben von H. Haas, H. Krumm und F. Stoltenberg, etc","HAAS, Hippolyt J.",1896,Kiel
002903060,"A Treatise on Ore Deposits ... Second edition, rewritten and greatly enlarged by H. Louis, etc","PHILLIPS, John Arthur.",1896,London
000809225,A New Anthem or National Hymn of Praise and Thanksgiving. To commemorate Her Majesty Queen Victoria's long and most illustrious reign,"CRABTREE, John of Lincoln",1896,Lincoln
001035021,"Pioneer Life in Dayton and Vicinity, 1796-1840 ... Illustrated","EDGAR, John F. of Dayton, Ohio",1896,"Dayton, Ohio"
002599224,Изъ исторіи Москвы. 1147-1703. Очерки. Съ 212 рисунками. [By] В. Н. [i.e. by V. Nazarevsky.],"N., V.",1896,"pp. II. 272. Москва, 1896"
001704007,"Genom Sveriges Bygder. Skildringar af vårt land och folk ... Tredje upplagan, genomsedd och tillökad af J. P. Velander. Med 545 illustrationer","HOFBERG, Johan Herman.",1896,Stockholm
003265383,"The Township of Scarboro, 1796-1896. Edited by David Boyle. [With plates.]","BOYLE, David of the Ontario Provincial Museum",1896,Toronto
002676588,"[The Official Guide to the Norwich Castle Museum, with an account of its origin & progress. By Thomas Southwell ... Also an historical account of the castle keep by Rev. Wm. Hudson ... and a guide to the collection of pictures ... by G. C. Eaton, etc. [With plates.]]",,1896,London
001745619,A History of Rome to the death of Cæsar,"HOW, Walter Wybergh and LEIGH (Henry Devenish)",1896,London
000658681,Through Jungle and Desert. Travels in Eastern Africa ... With illustrations from photographs taken by the author and maps. [With a portrait.],"CHANLER, William Astor.",1896,London
001514854,Saunterings in Florence. A new artistic and practical hand-book for English and American tourists. With one hundred illustrations and maps,"GRIFI, Elvira.",1896,Florence
000658681,Through Jungle and Desert. Travels in Eastern Africa ... With illustrations from photographs taken by the author and maps. [With a portrait.],"CHANLER, William Astor.",1896,London
001704007,"Genom Sveriges Bygder. Skildringar af vårt land och folk ... Tredje upplagan, genomsedd och tillökad af J. P. Velander. Med 545 illustrationer","HOFBERG, Johan Herman.",1896,Stockholm
003973034,"Crystallography for Beginners. With an appendix on the use of the blowpipe and the determination of common minerals, etc. [With 3 tables of diagrams.]","WOODWARD, Charles Josiah.",1896,London
002686114,"Chez les Abarambos. Ce que devient l'Afrique mystérieuse, etc","NYS, Fernand.",1896,Anvers
002293129,"The Student's Lyell. A manual of elementary geology. Edited by J. W. Judd. With ... illustrations, etc","LYELL, Charles Sir, Bart",1896,London
003523089,"Chronicles of Strathearn. With illustrations by W. B. Macdougall, etc","MACDOUGALL, William Brown.",1896,Crieff
000383667,[A Charge to Keep.],"BLYTH, P. A.",1896,London
001668893,"Amyas Egerton, Cavalier. [A romance.]","HERVEY, Maurice H. Special Correspondent of “The Times.”",1896,Bristol
001656304,"[The Bravest of the Brave: or, With Peterborough in Spain. ... With ... illustrations, etc.]","Henty, G. A. (George Alfred)",1896,Glasgow; W. Briggs
002415000,"The Struggle of the Nations. Egypt, Syria, and Assyria ... Edited by A. H. Sayce. Translated by M. L. McClure. With map ... and ... illustrations","MASPERO, Gaston Camille Charles.",1896,London
001306654,[In a North Country Village.],"FRANCIS, M. E. pseud. [i.e. Mary Blundell.]",1896,London
003253482,"Jeanne d'Arc et la Normandie au XVme siècle. Illustrations, etc","SARRAZIN, Albert Avocat",1896,Rouen
000007521,Aus Kaukasischen Ländern. Reisebriefe von H. Abich. Herausgegeben von dessen Witwe (A. Abich),"ABICH, Wilhelm Hermann.",1896,Wien
000489690,[A Treatise on Mine-surveying ... With ... diagrams.],"BROUGH, Bennett Hooper.",1896,London
003445231,"Campaña del ejército chileno contra la confederacion perú-boliviana en 1837, etc","SOTOMAYOR VALDÉS, Ramón.",1896,Santiago de Chile
002761042,"Pansies for Thoughts, culled from the garden of literature. [With coloured illustrations.]",,1896,London
000433666,The Century of Louis XIV. Its arts-its ideas. From the French ... by Mrs. Cashel Hoey. [With plates.],"BOURGEOIS, Émile.",1896,London
003057425,"Petroleum: a treatise on the geographical distribution and geological occurrence of petroleum and natural gas ... By B. Redwood, assisted by G. T. Holloway, and other contributors ... With maps, etc","REDWOOD, Boverton Sir, Bart",1896,London
000383667,[A Charge to Keep.],"BLYTH, P. A.",1896,London
000598049,"[Illustrated Official Handbook of the Cape and South Africa. A résumé of the history, conditions, populations, productions, and resources of the several colonies, states, and territories. Edited by John Noble. [With a map.]]","NOBLE, John Clerk of the House of Assembly, Cape of Good Hope",1896,London
000683222,Souvenir of Lincoln Park. An illustrated and descriptive guide,,1896,Chicago
001554950,"Schleswig-Holstein meerumschlungen in Wort und Bild ... Herausgegeben von H. Haas, H. Krumm und F. Stoltenberg, etc","HAAS, Hippolyt J.",1896,Kiel
002686114,"Chez les Abarambos. Ce que devient l'Afrique mystérieuse, etc","NYS, Fernand.",1896,Anvers
000523183,Le Saguenay et le bassin du Lac Saint-Jean. Ouvrage historique et descriptif. Troisième édition. [With plates.],"BUIES, Arthur.",1896,Québec
000115608,“The Cobbler o' Kirkiebrae.” A romance of Galloway,"ARMSTRONG, Andrew J.",1896,London
001704007,"Genom Sveriges Bygder. Skildringar af vårt land och folk ... Tredje upplagan, genomsedd och tillökad af J. P. Velander. Med 545 illustrationer","HOFBERG, Johan Herman.",1896,Stockholm
003973034,"Crystallography for Beginners. With an appendix on the use of the blowpipe and the determination of common minerals, etc. [With 3 tables of diagrams.]","WOODWARD, Charles Josiah.",1896,London
001554950,"Schleswig-Holstein meerumschlungen in Wort und Bild ... Herausgegeben von H. Haas, H. Krumm und F. Stoltenberg, etc","HAAS, Hippolyt J.",1896,Kiel
001644661,"Kulturgeschichte ... Vierte Auflage. Neu bearbeitet von M. von Brandt [and others], etc","HELLWALD, Friedrich Anton Heller von Baron",1896,Leipzig
000601544,A travers la Bosnie et l'Herzégovine. Études et impressions de voyage. [With plates and a map.],"CAPUS, Guillaume.",1896,Paris
000433881,"Recherches sur Fontainebleau. Précédées d'un portrait de l'auteur et d'un manuscrit inédit de N. de Fer, 1699. [Articles reprinted from the “Abeille de Fontainebleau,” edited by Maurice Bourges.]","BOURGES, Ernest.",1896,Fontainebleau
000495563,[The Story of Africa and its Explorers. [With plates and maps.]],"BROWN, Robert M.A., Ph.D",1896,London
000204744,Behind the Great Wall ... With ... illustrations,"BARNES, Irene H.",1896,London
000875632,Conquest of England by the Normans. By E. Davies. Part II. Eleven poems by the same author,"DAVIES, Edward Writer of Verse",1896,Cheltenham
001258545,"The Century of Sir Thomas More, etc","FLOWER, Benjamin Orange.",1896,"Boston, Mass"
000433665,"Le Grand siècle. Louis XIV. Les arts, les idées, etc. [With plates.]","BOURGEOIS, Émile.",1896,Paris
003220840,Un Mois dans le grand-duché de Luxembourg. Notes d'un touriste,"SAGHER, L. de.",1896,Liège
000433666,The Century of Louis XIV. Its arts-its ideas. From the French ... by Mrs. Cashel Hoey. [With plates.],"BOURGEOIS, Émile.",1896,London
000585196,The Manufacture and Properties of Structural Steel ... Second edition,"CAMPBELL, Harry Huse.",1896,New York
001470127,Au bas pay du Limosin. Études et tableaux,"GORSE, M. M.",1896,Paris
001910294,The Growth of the American Nation,"JUDSON, Harry Pratt.",1896,London
000489690,[A Treatise on Mine-surveying ... With ... diagrams.],"BROUGH, Bennett Hooper.",1896,London
001554950,"Schleswig-Holstein meerumschlungen in Wort und Bild ... Herausgegeben von H. Haas, H. Krumm und F. Stoltenberg, etc","HAAS, Hippolyt J.",1896,Kiel
003257008,A Noble Wife. A novel,"SAUNDERS, John Novelist",1896,London
001745619,A History of Rome to the death of Cæsar,"HOW, Walter Wybergh and LEIGH (Henry Devenish)",1896,London
001514854,Saunterings in Florence. A new artistic and practical hand-book for English and American tourists. With one hundred illustrations and maps,"GRIFI, Elvira.",1896,Florence
003757808,Baranya multja és jelenje. [With illustrations and a map.],"VÁRADY, Ferencz.",1896,Pécsett
001144078,"Conquest of the Country Northwest of the River Ohio, 1778-1783, and life of Gen. George Rogers Clark. Over one hundred and twenty-five illustrations. With numerous sketches of men who served under Clark, etc","ENGLISH, William Hayden.",1896,Indianapolis
000433666,The Century of Louis XIV. Its arts-its ideas. From the French ... by Mrs. Cashel Hoey. [With plates.],"BOURGEOIS, Émile.",1896,London
003057425,"Petroleum: a treatise on the geographical distribution and geological occurrence of petroleum and natural gas ... By B. Redwood, assisted by G. T. Holloway, and other contributors ... With maps, etc","REDWOOD, Boverton Sir, Bart",1896,London
003743042,"Badauderies parisiennes. Les Rassemblements: physiologies de la rue ... [Edited with a] prologue par O. Uzanne, etc","UZANNE, Octave.",1896,Paris
001352199,Songs for Little People. [With illustrations by H. Stratton.],"GALE, Norman Rowland.",1896,"pp. viii. 110. Constable & Co.: London, 1896"
001762619,Lord Hever. A novel,"HULBURD, Percy.",1896,London
002061467,"Modern Palestine; or, The Need of a New Crusade ... With ... illustrations","LAMOND, John.",1896,Edinburgh & London
003581310,Elementary Physical Geography,"TARR, Ralph Stockman.",1896,New York & London
001514854,Saunterings in Florence. A new artistic and practical hand-book for English and American tourists. With one hundred illustrations and maps,"GRIFI, Elvira.",1896,Florence
003485095,Never Give In. A tale of the life and times of Gustavus Adolphus,"STEBBING, Grace.",1896,London
000209482,"[Sonnets. By E. B. B. [i.e. Elizabeth Barrett Browning.] [Purporting to be the first edition of “Sonnets from the Portuguese,” first published in the 1850 edition of “Poems.”]]","Browning, Elizabeth Barrett",1896,Boston
003605161,Ballads and Songs ... With original illustrations by H. M. Brock,"Thackeray, William Makepeace",1896,London
001820978,The Alhambra ... With an introduction by E. R. Pennell. Illustrated with drawings of the places mentioned by J. Pennell,"IRVING, Washington.",1896,London
001726694,The Haunted House ... Illustrated by H. Railton. With an introduction by Austin Dobson,"Hood, Thomas",1896,London
001849833,The Incubated Girl. [A novel.],"JANE, Frederick Thomas.",1896,London
003257008,A Noble Wife. A novel,"SAUNDERS, John Novelist",1896,London
003344033,The Child World. [In verse.] ... Illustrated by C. Robinson,"SETOUN, Gabriel pseud. [i.e. Thomas Nicoll Hepburn.]",1896,"pp. 171. J. Lane: London & New York, 1896"
003581310,Elementary Physical Geography,"TARR, Ralph Stockman.",1896,New York & London
001514854,Saunterings in Florence. A new artistic and practical hand-book for English and American tourists. With one hundred illustrations and maps,"GRIFI, Elvira.",1896,Florence
002368499,The Household of Sir Thos. More. With an introduction by W. H. Hutton and ... illustrations by J. Jellicoe and H. Railton,"MANNING, Anne.",1896,London
000571275,"The Way about Herefordshire ... Written by C. Caldicott and illustrated by C. Caldicott and A. E. Caldicott. With a comprehensive county gazetteer, edited by A. Baines. (2nd edition.)","CALDICOTT, Charles.",1896,London
001492267,La Cartographie de Madagascar,"GRAVIER, Gabriel.",1896,Paris
002933114,Love Triumphant. (Two ... tales.),"PLATT, William Miscellaneous Writer",1896,London
002299963,"The Orchid of Fô; or, a Tale from Burma. By S. C. M","M., S. C.",1896,York
000528213,Colliery Working and Management ... With underground photographs and numerous other illustrations,"BULMAN, Harrison Francis and REDMAYNE (Sir Richard Augustine Studdert) K.C.B",1896,London
002893249,Napoléon et son temps ... Ouvrage illustré ... Neuvième mille,"PEYRE, Roger.",1896,Paris
000079514,"The Town and City of Waterbury, Connecticut, from the aboriginal period to the year eighteen hundred and ninety-five","ANDERSON, Joseph Rev., of Waterbury, Connecticut",1896,New Haven
003973034,"Crystallography for Beginners. With an appendix on the use of the blowpipe and the determination of common minerals, etc. [With 3 tables of diagrams.]","WOODWARD, Charles Josiah.",1896,London
000603810,Les Députés du Pas-de-Calais à la Convention,"CARDEVACQUE, Adolphe de.",1896,Abbeville
000495563,[The Story of Africa and its Explorers. [With plates and maps.]],"BROWN, Robert M.A., Ph.D",1896,London
002761042,"Pansies for Thoughts, culled from the garden of literature. [With coloured illustrations.]",,1896,London
000079514,"The Town and City of Waterbury, Connecticut, from the aboriginal period to the year eighteen hundred and ninety-five","ANDERSON, Joseph Rev., of Waterbury, Connecticut",1896,New Haven
003220840,Un Mois dans le grand-duché de Luxembourg. Notes d'un touriste,"SAGHER, L. de.",1896,Liège
003057425,"Petroleum: a treatise on the geographical distribution and geological occurrence of petroleum and natural gas ... By B. Redwood, assisted by G. T. Holloway, and other contributors ... With maps, etc","REDWOOD, Boverton Sir, Bart",1896,London
002581303,Onze Gouden Eeuw. De Republiek der Vereenigde Nederlanden in haar bloeitijd ... Geïllustreerd onder toezicht van J. H. W. Unger,"MULLER, Pieter Lodewijk.",1896,Leiden
003253482,"Jeanne d'Arc et la Normandie au XVme siècle. Illustrations, etc","SARRAZIN, Albert Avocat",1896,Rouen
000492169,[A History of Nottinghamshire.],"Brown, Cornelius.",1896,London
002433861,Maxwell's Guide Book to the Stewartry of Kirkcudbright. Sixth edition,"MAXWELL, John H. Editor of the “Kirkcudbrighshire Advertiser.”",1896,Castle-Douglas
001240452,Die Hunnen im schweizerischen Eifischthale und ihre Nachkommen bis auf die heutige Zeit ... Mit vielen ... Illustrationen,"FISCHER, Ant. Carl.",1896,Zürich
003430223,"The Web of an old Weaver, etc","SNOWDEN, James Keighley.",1896,London
002709073,The Barton House Conspiracy: a tale of 1886,"OMOND, George William Thomson.",1896,Edinburgh
000108005,By a Winding Path. [A novel.],"ARGALL, Annie E.",1896,London
000489690,[A Treatise on Mine-surveying ... With ... diagrams.],"BROUGH, Bennett Hooper.",1896,London
001316031,Fredensborg. Det danske Kongehus og dets Slægt. Med Bidrag af danske og fremmede Forfattere og Kunstnere,,1896,Kjøbenhavn
002293129,"The Student's Lyell. A manual of elementary geology. Edited by J. W. Judd. With ... illustrations, etc","LYELL, Charles Sir, Bart",1896,London
000108005,By a Winding Path. [A novel.],"ARGALL, Annie E.",1896,London
003680239,Lessons in the New Geography for student and teacher ... Second edition revised,"TROTTER, Spencer.",1896,London
000369579,Anthony Blake's Experiment. [A novel. By Alice O'Brien.],"BLAKE, Anthony.",1896,London
002433861,Maxwell's Guide Book to the Stewartry of Kirkcudbright. Sixth edition,"MAXWELL, John H. Editor of the “Kirkcudbrighshire Advertiser.”",1896,Castle-Douglas
002326048,"Kate Carnegie, etc","MACLAREN, Ian pseud. [i.e. John Watson.]",1896,Toronto
003501199,[A Child's Garden of Verses ... Second edition.],"Stevenson, Robert Louis",1896,"pp. xiv. 136. John Lane: London, 1896 [1895]"
001644661,"Kulturgeschichte ... Vierte Auflage. Neu bearbeitet von M. von Brandt [and others], etc","HELLWALD, Friedrich Anton Heller von Baron",1896,Leipzig
002136577,Miasto Lwów w okresie samorządu 1870-1895,,1896,We Lwowie
002212432,"Tourist guide to the Lofoten Islands, Raftsund ... and through the most picturesque fjords to Tromsø, etc. (Reise-Handbuch für Reisen in Lofoten, etc.) Eng. and Ger",,1896,Trondhjem
000492169,[A History of Nottinghamshire.],"Brown, Cornelius.",1896,London
002415000,"The Struggle of the Nations. Egypt, Syria, and Assyria ... Edited by A. H. Sayce. Translated by M. L. McClure. With map ... and ... illustrations","MASPERO, Gaston Camille Charles.",1896,London
000034575,Sedbergh School Songs. Written and illustrated by R. St. J. Ainslie,"AINSLIE, Ralph St. John.",1896,Leeds
003954016,"Gray Days and Gold ... New edition, revised, with illustrations","WINTER, William Poet",1896,New York
000433665,"Le Grand siècle. Louis XIV. Les arts, les idées, etc. [With plates.]","BOURGEOIS, Émile.",1896,Paris
000528213,Colliery Working and Management ... With underground photographs and numerous other illustrations,"BULMAN, Harrison Francis and REDMAYNE (Sir Richard Augustine Studdert) K.C.B",1896,London
003936726,"Lyrics of Lincoln's Inn, etc","WILLIAMS, Thomas Cyprian.",1896,London
000523183,Le Saguenay et le bassin du Lac Saint-Jean. Ouvrage historique et descriptif. Troisième édition. [With plates.],"BUIES, Arthur.",1896,Québec
001168248,"Lecciones sobre la historia de la República Argentina, etc","ESTRADA, José Manuel.",1896,Buenos Aires
001554950,"Schleswig-Holstein meerumschlungen in Wort und Bild ... Herausgegeben von H. Haas, H. Krumm und F. Stoltenberg, etc","HAAS, Hippolyt J.",1896,Kiel
000034575,Sedbergh School Songs. Written and illustrated by R. St. J. Ainslie,"AINSLIE, Ralph St. John.",1896,Leeds
